Time,Acetate,CO2,CH4,H2,H,M_CH4_ace,M_CH4_H2
0.038428,7.490595,-0.661104,-0.661104,1.800000,1.322176,353.741228,350.000000
0.038544,7.483435,-0.664251,-0.664251,1.800000,1.328470,353.754408,350.000000
0.038660,7.476278,-0.667408,-0.667408,1.800000,1.334782,353.767605,350.000000
0.038775,7.469124,-0.670573,-0.670573,1.800000,1.341114,353.780818,350.000000
0.038891,7.461972,-0.673749,-0.673749,1.800000,1.347464,353.794048,350.000000
0.039007,7.454822,-0.676934,-0.676934,1.800000,1.353834,353.807294,350.000000
0.039123,7.447675,-0.680129,-0.680129,1.800000,1.360223,353.820558,350.000000
0.039238,7.440530,-0.683333,-0.683333,1.800000,1.366632,353.833838,350.000000
0.039354,7.433388,-0.686547,-0.686547,1.800000,1.373060,353.847136,350.000000
0.039470,7.426249,-0.689771,-0.689771,1.800000,1.379508,353.860450,350.000000
0.039586,7.419112,-0.693005,-0.693005,1.800000,1.385976,353.873782,350.000000
0.039701,7.411977,-0.696249,-0.696249,1.800000,1.392463,353.887131,350.000000
0.039817,7.404845,-0.699503,-0.699503,1.800000,1.398971,353.900498,350.000000
0.039933,7.397715,-0.702767,-0.702767,1.800000,1.405498,353.913882,350.000000
0.040049,7.390588,-0.706041,-0.706041,1.800000,1.412046,353.927284,350.000000
0.040164,7.383464,-0.709325,-0.709325,1.800000,1.418614,353.940704,350.000000
0.040280,7.376342,-0.712619,-0.712619,1.800000,1.425202,353.954141,350.000000
0.040396,7.369222,-0.715923,-0.715923,1.800000,1.431811,353.967597,350.000000
0.040512,7.362105,-0.719238,-0.719238,1.800000,1.438441,353.981070,350.000000
0.040627,7.354991,-0.722564,-0.722564,1.800000,1.445091,353.994562,350.000000
0.040743,7.347879,-0.725899,-0.725899,1.800000,1.451762,354.008073,350.000000
0.040859,7.340769,-0.729245,-0.729245,1.800000,1.458455,354.021601,350.000000
0.040975,7.333662,-0.732602,-0.732602,1.800000,1.465168,354.035149,350.000000
0.041090,7.326557,-0.735970,-0.735970,1.800000,1.471902,354.048715,350.000000
0.041206,7.319456,-0.739348,-0.739348,1.800000,1.478658,354.062300,350.000000
0.041322,7.312356,-0.742736,-0.742736,1.800000,1.485436,354.075903,350.000000
0.041438,7.305259,-0.746136,-0.746136,1.800000,1.492235,354.089526,350.000000
0.041553,7.298165,-0.749546,-0.749546,1.800000,1.499055,354.103168,350.000000
0.041669,7.291073,-0.752968,-0.752968,1.800000,1.505898,354.116830,350.000000
0.041785,7.283984,-0.756400,-0.756400,1.800000,1.512762,354.130511,350.000000
0.041901,7.276897,-0.759844,-0.759844,1.800000,1.519649,354.144211,350.000000
0.042016,7.269813,-0.763298,-0.763298,1.800000,1.526558,354.157931,350.000000
0.042132,7.262731,-0.766764,-0.766764,1.800000,1.533489,354.171671,350.000000
0.042248,7.255652,-0.770241,-0.770241,1.800000,1.540443,354.185431,350.000000
0.042364,7.248575,-0.773729,-0.773729,1.800000,1.547420,354.199211,350.000000
0.042479,7.241501,-0.777229,-0.777229,1.800000,1.554419,354.213011,350.000000
0.042595,7.234429,-0.780740,-0.780740,1.800000,1.561441,354.226832,350.000000
0.042711,7.227360,-0.784263,-0.784263,1.800000,1.568487,354.240673,350.000000
0.042827,7.220294,-0.787797,-0.787797,1.800000,1.575555,354.254535,350.000000
0.042942,7.213230,-0.791344,-0.791344,1.800000,1.582647,354.268418,350.000000
0.043058,7.206169,-0.794901,-0.794901,1.800000,1.589763,354.282321,350.000000
0.043174,7.199110,-0.798471,-0.798471,1.800000,1.596902,354.296246,350.000000
0.043290,7.192054,-0.802053,-0.802053,1.800000,1.604065,354.310192,350.000000
0.043405,7.185000,-0.805646,-0.805646,1.800000,1.611252,354.324160,350.000000
0.043521,7.177949,-0.809252,-0.809252,1.800000,1.618463,354.338149,350.000000
0.043637,7.170900,-0.812870,-0.812870,1.800000,1.625698,354.352159,350.000000
0.043753,7.163854,-0.816500,-0.816500,1.800000,1.632958,354.366192,350.000000
0.043868,7.156811,-0.820142,-0.820142,1.800000,1.640242,354.380246,350.000000
0.043984,7.149770,-0.823797,-0.823797,1.800000,1.647552,354.394323,350.000000
0.044100,7.142732,-0.827464,-0.827464,1.800000,1.654886,354.408422,350.000000
0.044216,7.135696,-0.831144,-0.831144,1.800000,1.662245,354.422544,350.000000
0.044331,7.128663,-0.834836,-0.834836,1.800000,1.669630,354.436689,350.000000
0.044447,7.121633,-0.838541,-0.838541,1.800000,1.677040,354.450856,350.000000
0.044563,7.114605,-0.842259,-0.842259,1.800000,1.684475,354.465046,350.000000
0.044679,7.107579,-0.845990,-0.845990,1.800000,1.691937,354.479259,350.000000
0.044794,7.100557,-0.849734,-0.849734,1.800000,1.699424,354.493496,350.000000
0.044910,7.093536,-0.853491,-0.853491,1.800000,1.706938,354.507757,350.000000
0.045026,7.086519,-0.857261,-0.857261,1.800000,1.714477,354.522041,350.000000
0.045142,7.079504,-0.861044,-0.861044,1.800000,1.722044,354.536349,350.000000
0.045257,7.072491,-0.864841,-0.864841,1.800000,1.729637,354.550681,350.000000
0.045373,7.065482,-0.868651,-0.868651,1.800000,1.737257,354.565038,350.000000
0.045489,7.058474,-0.872474,-0.872474,1.800000,1.744904,354.579419,350.000000
0.045604,7.051470,-0.876312,-0.876312,1.800000,1.752579,354.593824,350.000000
0.045720,7.044468,-0.880163,-0.880163,1.800000,1.760280,354.608255,350.000000
0.045836,7.037468,-0.884028,-0.884028,1.800000,1.768010,354.622710,350.000000
0.045952,7.030472,-0.887907,-0.887907,1.800000,1.775767,354.637191,350.000000
0.046067,7.023477,-0.891800,-0.891800,1.800000,1.783553,354.651698,350.000000
0.046183,7.016486,-0.895707,-0.895707,1.800000,1.791367,354.666230,350.000000
0.046299,7.009497,-0.899628,-0.899628,1.800000,1.799209,354.680788,350.000000
0.046415,7.002511,-0.903564,-0.903564,1.800000,1.807080,354.695372,350.000000
0.046530,6.995527,-0.907514,-0.907514,1.800000,1.814980,354.709982,350.000000
0.046646,6.988546,-0.911478,-0.911478,1.800000,1.822910,354.724619,350.000000
0.046762,6.981567,-0.915458,-0.915458,1.800000,1.830868,354.739283,350.000000
0.046878,6.974591,-0.919452,-0.919452,1.800000,1.838857,354.753973,350.000000
0.046993,6.967618,-0.923461,-0.923461,1.800000,1.846875,354.768691,350.000000
0.047109,6.960647,-0.927486,-0.927486,1.800000,1.854923,354.783436,350.000000
0.047225,6.953679,-0.931525,-0.931525,1.800000,1.863001,354.798209,350.000000
0.047341,6.946714,-0.935579,-0.935579,1.800000,1.871110,354.813010,350.000000
0.047456,6.939751,-0.939650,-0.939650,1.800000,1.879250,354.827839,350.000000
0.047572,6.932791,-0.943735,-0.943735,1.800000,1.887421,354.842697,350.000000
0.047688,6.925834,-0.947836,-0.947836,1.800000,1.895623,354.857583,350.000000
0.047804,6.918879,-0.951953,-0.951953,1.800000,1.903857,354.872498,350.000000
0.047919,6.911927,-0.956086,-0.956086,1.800000,1.912122,354.887442,350.000000
0.048035,6.904977,-0.960235,-0.960235,1.800000,1.920420,354.902415,350.000000
0.048151,6.898030,-0.964400,-0.964400,1.800000,1.928749,354.917418,350.000000
0.048267,6.891086,-0.968581,-0.968581,1.800000,1.937112,354.932451,350.000000
0.048382,6.884144,-0.972779,-0.972779,1.800000,1.945507,354.947515,350.000000
0.048498,6.877205,-0.976994,-0.976994,1.800000,1.953936,354.962608,350.000000
0.048614,6.870269,-0.981225,-0.981225,1.800000,1.962397,354.977733,350.000000
0.048730,6.863335,-0.985472,-0.985472,1.800000,1.970893,354.992889,350.000000
0.048845,6.856404,-0.989737,-0.989737,1.800000,1.979423,355.008075,350.000000
0.048961,6.849476,-0.994019,-0.994019,1.800000,1.987986,355.023294,350.000000
0.049077,6.842550,-0.998319,-0.998319,1.800000,1.996585,355.038544,350.000000
0.049193,6.835627,-1.002636,-1.002636,1.800000,2.005218,355.053827,350.000000
0.049308,6.828707,-1.006970,-1.006970,1.800000,2.013887,355.069142,350.000000
0.049424,6.821789,-1.011322,-1.011322,1.800000,2.022591,355.084490,350.000000
0.049540,6.814874,-1.015692,-1.015692,1.800000,2.031330,355.099871,350.000000
0.049656,6.807962,-1.020080,-1.020080,1.800000,2.040106,355.115286,350.000000
0.049771,6.801052,-1.024487,-1.024487,1.800000,2.048919,355.130734,350.000000
0.049887,6.794145,-1.028911,-1.028911,1.800000,2.057768,355.146217,350.000000
0.050003,6.787241,-1.033355,-1.033355,1.800000,2.066654,355.161734,350.000000
0.050119,6.780339,-1.037817,-1.037817,1.800000,2.075578,355.177285,350.000000
0.050234,6.773440,-1.042298,-1.042298,1.800000,2.084540,355.192872,350.000000
0.050350,6.766544,-1.046798,-1.046798,1.800000,2.093539,355.208494,350.000000
0.050466,6.759650,-1.051317,-1.051317,1.800000,2.102578,355.224153,350.000000
0.050582,6.752759,-1.055856,-1.055856,1.800000,2.111655,355.239847,350.000000
0.050697,6.745871,-1.060414,-1.060414,1.800000,2.120771,355.255578,350.000000
0.050813,6.738985,-1.064992,-1.064992,1.800000,2.129928,355.271346,350.000000
0.050929,6.732103,-1.069591,-1.069591,1.800000,2.139124,355.287151,350.000000
0.051045,6.725222,-1.074209,-1.074209,1.800000,2.148360,355.302994,350.000000
0.051160,6.718345,-1.078848,-1.078848,1.800000,2.157638,355.318875,350.000000
0.051276,6.711470,-1.083507,-1.083507,1.800000,2.166956,355.334795,350.000000
0.051392,6.704598,-1.088188,-1.088188,1.800000,2.176317,355.350753,350.000000
0.051508,6.697729,-1.092889,-1.092889,1.800000,2.185719,355.366751,350.000000
0.051623,6.690862,-1.097611,-1.097611,1.800000,2.195164,355.382788,350.000000
0.051739,6.683998,-1.102355,-1.102355,1.800000,2.204651,355.398866,350.000000
0.051855,6.677137,-1.107121,-1.107121,1.800000,2.214182,355.414985,350.000000
0.051971,6.670278,-1.111909,-1.111909,1.800000,2.223757,355.431144,350.000000
0.052086,6.663422,-1.116718,-1.116718,1.800000,2.233376,355.447345,350.000000
0.052202,6.656569,-1.121551,-1.121551,1.800000,2.243040,355.463588,350.000000
0.052318,6.649719,-1.126405,-1.126405,1.800000,2.252749,355.479874,350.000000
0.052434,6.642871,-1.131283,-1.131283,1.800000,2.262504,355.496202,350.000000
0.052549,6.636026,-1.136183,-1.136183,1.800000,2.272304,355.512574,350.000000
0.052665,6.629184,-1.141107,-1.141107,1.800000,2.282152,355.528990,350.000000
0.052781,6.622344,-1.146055,-1.146055,1.800000,2.292046,355.545450,350.000000
0.052897,6.615507,-1.151026,-1.151026,1.800000,2.301989,355.561955,350.000000
0.053012,6.608673,-1.156021,-1.156021,1.800000,2.311979,355.578505,350.000000
0.053128,6.601842,-1.161041,-1.161041,1.800000,2.322018,355.595102,350.000000
0.053244,6.595013,-1.166085,-1.166085,1.800000,2.332107,355.611745,350.000000
0.053360,6.588187,-1.171155,-1.171155,1.800000,2.342245,355.628435,350.000000
0.053475,6.581364,-1.176249,-1.176249,1.800000,2.352434,355.645173,350.000000
0.053591,6.574543,-1.181369,-1.181369,1.800000,2.362674,355.661960,350.000000
0.053707,6.567725,-1.186515,-1.186515,1.800000,2.372965,355.678795,350.000000
0.053823,6.560910,-1.191687,-1.191687,1.800000,2.383309,355.695679,350.000000
0.053938,6.554098,-1.196886,-1.196886,1.800000,2.393705,355.712614,350.000000
0.054054,6.547289,-1.202111,-1.202111,1.800000,2.404155,355.729599,350.000000
0.054170,6.540482,-1.207363,-1.207363,1.800000,2.414659,355.746635,350.000000
0.054286,6.533678,-1.212642,-1.212642,1.800000,2.425217,355.763724,350.000000
0.054401,6.526876,-1.217949,-1.217949,1.800000,2.435831,355.780865,350.000000
0.054517,6.520078,-1.223285,-1.223285,1.800000,2.446501,355.798059,350.000000
0.054633,6.513282,-1.228648,-1.228648,1.800000,2.457228,355.815308,350.000000
0.054749,6.506489,-1.234041,-1.234041,1.800000,2.468012,355.832611,350.000000
0.054864,6.499699,-1.239462,-1.239462,1.800000,2.478855,355.849970,350.000000
0.054980,6.492911,-1.244913,-1.244913,1.800000,2.489756,355.867384,350.000000
0.055096,6.486126,-1.250394,-1.250394,1.800000,2.500717,355.884856,350.000000
0.055212,6.479344,-1.255905,-1.255905,1.800000,2.511739,355.902385,350.000000
0.055327,6.472565,-1.261446,-1.261446,1.800000,2.522821,355.919973,350.000000
0.055443,6.465788,-1.267019,-1.267019,1.800000,2.533966,355.937621,350.000000
0.055559,6.459014,-1.272623,-1.272623,1.800000,2.545174,355.955328,350.000000
0.055675,6.452243,-1.278259,-1.278259,1.800000,2.556445,355.973096,350.000000
0.055790,6.445475,-1.283927,-1.283927,1.800000,2.567782,355.990926,350.000000
0.055906,6.438710,-1.289628,-1.289628,1.800000,2.579183,356.008819,350.000000
0.056022,6.431947,-1.295362,-1.295362,1.800000,2.590651,356.026775,350.000000
0.056138,6.425187,-1.301130,-1.301130,1.800000,2.602186,356.044796,350.000000
0.056253,6.418430,-1.306932,-1.306932,1.800000,2.613790,356.062883,350.000000
0.056369,6.411675,-1.312769,-1.312769,1.800000,2.625462,356.081035,350.000000
0.056485,6.404924,-1.318640,-1.318640,1.800000,2.637205,356.099256,350.000000
0.056600,6.398175,-1.324548,-1.324548,1.800000,2.649019,356.117544,350.000000
0.056716,6.391429,-1.330491,-1.330491,1.800000,2.660906,356.135903,350.000000
0.056832,6.384685,-1.336471,-1.336471,1.800000,2.672866,356.154331,350.000000
0.056948,6.377945,-1.342488,-1.342488,1.800000,2.684900,356.172832,350.000000
0.057063,6.371207,-1.348544,-1.348544,1.800000,2.697009,356.191405,350.000000
0.057179,6.364472,-1.354637,-1.354637,1.800000,2.709196,356.210052,350.000000
0.057295,6.357740,-1.360769,-1.360769,1.800000,2.721460,356.228774,350.000000
0.057411,6.351010,-1.366941,-1.366941,1.800000,2.733803,356.247572,350.000000
0.057526,6.344284,-1.373153,-1.373153,1.800000,2.746227,356.266448,350.000000
0.057642,6.337560,-1.379406,-1.379406,1.800000,2.758732,356.285403,350.000000
0.057758,6.330839,-1.385701,-1.385701,1.800000,2.771321,356.304438,350.000000
0.057874,6.324121,-1.392037,-1.392037,1.800000,2.783993,356.323554,350.000000
0.057989,6.317405,-1.398416,-1.398416,1.800000,2.796751,356.342753,350.000000
0.058105,6.310692,-1.404839,-1.404839,1.800000,2.809596,356.362036,350.000000
0.058221,6.303982,-1.411306,-1.411306,1.800000,2.822530,356.381405,350.000000
0.058337,6.297275,-1.417818,-1.417818,1.800000,2.835553,356.400862,350.000000
0.058452,6.290571,-1.424376,-1.424376,1.800000,2.848668,356.420407,350.000000
0.058568,6.283869,-1.430980,-1.430980,1.800000,2.861876,356.440042,350.000000
0.058684,6.277171,-1.437632,-1.437632,1.800000,2.875179,356.459769,350.000000
0.058800,6.270475,-1.444332,-1.444332,1.800000,2.888579,356.479590,350.000000
0.058915,6.263782,-1.451081,-1.451081,1.800000,2.902076,356.499506,350.000000
0.059031,6.257091,-1.457880,-1.457880,1.800000,2.915674,356.519519,350.000000
0.059147,6.250404,-1.464730,-1.464730,1.800000,2.929373,356.539632,350.000000
0.059263,6.243719,-1.471632,-1.471632,1.800000,2.943176,356.559845,350.000000
0.059378,6.237037,-1.478586,-1.478586,1.800000,2.957085,356.580161,350.000000
0.059494,6.230358,-1.485595,-1.485595,1.800000,2.971101,356.600582,350.000000
0.059610,6.223682,-1.492658,-1.492658,1.800000,2.985227,356.621109,350.000000
0.059726,6.217008,-1.499777,-1.499777,1.800000,2.999465,356.641746,350.000000
0.059841,6.210337,-1.506954,-1.506954,1.800000,3.013816,356.662494,350.000000
0.059957,6.203670,-1.514188,-1.514188,1.800000,3.028285,356.683356,350.000000
0.060073,6.197004,-1.521482,-1.521482,1.800000,3.042872,356.704333,350.000000
0.060189,6.190342,-1.528836,-1.528836,1.800000,3.057580,356.725429,350.000000
0.060304,6.183683,-1.536253,-1.536253,1.800000,3.072412,356.746646,350.000000
0.060420,6.177026,-1.543732,-1.543732,1.800000,3.087370,356.767986,350.000000
0.060536,6.170372,-1.551276,-1.551276,1.800000,3.102457,356.789453,350.000000
0.060652,6.163721,-1.558886,-1.558886,1.800000,3.117676,356.811048,350.000000
0.060767,6.157073,-1.566563,-1.566563,1.800000,3.133030,356.832776,350.000000
0.060883,6.150427,-1.574309,-1.574309,1.800000,3.148522,356.854638,350.000000
0.060999,6.143785,-1.582126,-1.582126,1.800000,3.164155,356.876639,350.000000
0.061115,6.137145,-1.590015,-1.590015,1.800000,3.179932,356.898781,350.000000
0.061230,6.130508,-1.597978,-1.597978,1.800000,3.195856,356.921068,350.000000
0.061346,6.123874,-1.606016,-1.606016,1.800000,3.211932,356.943503,350.000000
0.061462,6.117242,-1.614131,-1.614131,1.800000,3.228162,356.966090,350.000000
0.061578,6.110614,-1.622326,-1.622326,1.800000,3.244551,356.988833,350.000000
0.061693,6.103988,-1.630602,-1.630602,1.800000,3.261103,357.011736,350.000000
0.061809,6.097365,-1.638962,-1.638962,1.800000,3.277821,357.034802,350.000000
0.061925,6.090745,-1.647407,-1.647407,1.800000,3.294710,357.058037,350.000000
0.062041,6.084127,-1.655940,-1.655940,1.800000,3.311775,357.081444,350.000000
0.062156,6.077513,-1.664563,-1.664563,1.800000,3.329020,357.105029,350.000000
0.062272,6.070901,-1.673278,-1.673278,1.800000,3.346450,357.128796,350.000000
0.062388,6.064292,-1.682089,-1.682089,1.800000,3.364070,357.152751,350.000000
0.062504,6.057686,-1.690997,-1.690997,1.800000,3.381886,357.176898,350.000000
0.062619,6.051083,-1.700006,-1.700006,1.800000,3.399904,357.201244,350.000000
0.062735,6.044482,-1.709119,-1.709119,1.800000,3.418128,357.225795,350.000000
0.062851,6.037885,-1.718338,-1.718338,1.800000,3.436566,357.250555,350.000000
0.062967,6.031290,-1.727668,-1.727668,1.800000,3.455224,357.275533,350.000000
0.063082,6.024698,-1.737111,-1.737111,1.800000,3.474108,357.300735,350.000000
0.063198,6.018109,-1.746670,-1.746670,1.800000,3.493227,357.326168,350.000000
0.063314,6.011522,-1.756351,-1.756351,1.800000,3.512587,357.351840,350.000000
0.063430,6.004938,-1.766156,-1.766156,1.800000,3.532196,357.377759,350.000000
0.063545,5.998358,-1.776091,-1.776091,1.800000,3.552064,357.403932,350.000000
0.063661,5.991779,-1.786158,-1.786158,1.800000,3.572198,357.430370,350.000000
0.063777,5.985204,-1.796364,-1.796364,1.800000,3.592609,357.457082,350.000000
0.063893,5.978632,-1.806714,-1.806714,1.800000,3.613307,357.484077,350.000000
0.064008,5.972062,-1.817212,-1.817212,1.800000,3.634302,357.511367,350.000000
0.064124,5.965495,-1.827864,-1.827864,1.800000,3.655605,357.538962,350.000000
0.064240,5.958931,-1.838676,-1.838676,1.800000,3.677228,357.566876,350.000000
0.064356,5.952370,-1.849656,-1.849656,1.800000,3.699186,357.595119,350.000000
0.064471,5.945811,-1.860808,-1.860808,1.800000,3.721490,357.623708,350.000000
0.064587,5.939255,-1.872142,-1.872142,1.800000,3.744156,357.652655,350.000000
0.064703,5.932702,-1.883665,-1.883665,1.800000,3.767200,357.681977,350.000000
0.064819,5.926152,-1.895385,-1.895385,1.800000,3.790638,357.711691,350.000000
0.064934,5.919605,-1.907311,-1.907311,1.800000,3.814489,357.741815,350.000000
0.065050,5.913060,-1.919453,-1.919453,1.800000,3.838773,357.772369,350.000000
0.065166,5.906518,-1.931823,-1.931823,1.800000,3.863510,357.803374,350.000000
0.065282,5.899979,-1.944431,-1.944431,1.800000,3.888724,357.834853,350.000000
0.065397,5.893442,-1.957290,-1.957290,1.800000,3.914440,357.866831,350.000000
0.065513,5.886908,-1.970413,-1.970413,1.800000,3.940686,357.899336,350.000000
0.065629,5.880377,-1.983817,-1.983817,1.800000,3.967490,357.932397,350.000000
0.065745,5.873849,-1.997516,-1.997516,1.800000,3.994887,357.966047,350.000000
0.065860,5.867324,-2.011529,-2.011529,1.800000,4.022911,358.000323,350.000000
0.065976,5.860801,-2.025876,-2.025876,1.800000,4.051604,358.035265,350.000000
0.066092,5.854281,-2.040580,-2.040580,1.800000,4.081009,358.070916,350.000000
0.066208,5.847763,-2.055664,-2.055664,1.800000,4.111175,358.107326,350.000000
0.066323,5.841248,-2.071157,-2.071157,1.800000,4.142159,358.144550,350.000000
0.066439,5.834736,-2.087090,-2.087090,1.800000,4.174022,358.182652,350.000000
0.066555,5.828227,-2.103499,-2.103499,1.800000,4.206836,358.221702,350.000000
0.066671,5.821720,-2.120423,-2.120423,1.800000,4.240681,358.261780,350.000000
